run_id,phase,condition,question_id,kind,call_index,evidence_id,tool,arguments,injected,eligible_selection,eligible_parameters,selection_correct,parameters_correct,issue_codes,rationale
main_baseline_Q02_top_games_r1,main,baseline,Q02_top_games,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_baseline_Q02_top_games_r2,main,baseline,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_baseline_Q02_top_games_r2,main,baseline,Q02_top_games,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_baseline_Q02_top_games_r3,main,baseline,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_baseline_Q02_top_games_r3,main,baseline,Q02_top_games,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_baseline_Q02_top_games_r4,main,baseline,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_baseline_Q02_top_games_r4,main,baseline,Q02_top_games,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_baseline_Q02_top_games_r5,main,baseline,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_baseline_Q02_top_games_r5,main,baseline,Q02_top_games,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_baseline_Q03_release_year_r1,main,baseline,Q03_release_year,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Year""], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_baseline_Q03_release_year_r1,main,baseline,Q03_release_year,answerable,2,E002,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Year""], ""limit"": 50, ""operation"": ""aggregate"", ""sort_by"": [""Year""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_baseline_Q03_release_year_r1,main,baseline,Q03_release_year,answerable,3,E003,plot,"{""evidence_id"": ""E002"", ""kind"": ""line"", ""title"": ""Total Global Sales by Release Year"", ""x"": ""Year"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_baseline_Q03_release_year_r2,main,baseline,Q03_release_year,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Year""], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_baseline_Q03_release_year_r2,main,baseline,Q03_release_year,answerable,2,E002,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Year""], ""limit"": 50, ""operation"": ""aggregate"", ""sort_by"": [""Year""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_baseline_Q03_release_year_r2,main,baseline,Q03_release_year,answerable,3,E003,plot,"{""evidence_id"": ""E002"", ""kind"": ""line"", ""title"": ""Total Recorded Global Sales by Release Year"", ""x"": ""Year"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_baseline_Q03_release_year_r3,main,baseline,Q03_release_year,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Year""], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_baseline_Q03_release_year_r3,main,baseline,Q03_release_year,answerable,2,E002,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Year""], ""limit"": 50, ""operation"": ""aggregate"", ""sort_by"": [""Year""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_baseline_Q03_release_year_r3,main,baseline,Q03_release_year,answerable,3,E003,plot,"{""evidence_id"": ""E002"", ""kind"": ""line"", ""title"": ""Total Global Sales by Release Year"", ""x"": ""Year"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_baseline_Q03_release_year_r4,main,baseline,Q03_release_year,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Year""], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_baseline_Q03_release_year_r4,main,baseline,Q03_release_year,answerable,2,E002,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Year""], ""limit"": 50, ""operation"": ""aggregate"", ""sort_by"": [""Year""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_baseline_Q03_release_year_r4,main,baseline,Q03_release_year,answerable,3,E003,plot,"{""evidence_id"": ""E002"", ""kind"": ""line"", ""title"": ""Total Global Sales by Release Year"", ""x"": ""Year"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_baseline_Q03_release_year_r5,main,baseline,Q03_release_year,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Year""], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_baseline_Q03_release_year_r5,main,baseline,Q03_release_year,answerable,2,E002,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Year""], ""limit"": 50, ""operation"": ""aggregate"", ""sort_by"": [""Year""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_baseline_Q03_release_year_r5,main,baseline,Q03_release_year,answerable,3,E003,plot,"{""evidence_id"": ""E002"", ""kind"": ""line"", ""title"": ""Total Global Sales by Release Year"", ""x"": ""Year"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_baseline_Q04_regions_r1,main,baseline,Q04_regions,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""NA_Sales"", ""EU_Sales"", ""JP_Sales""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [""Genre""], ""limit"": 50, ""operation"": ""aggregate"", ""sort_by"": [""NA_Sales"", ""EU_Sales"", ""JP_Sales""]}",False,True,True,1,1.0,,Suitable operation and parameters. Sums the three named regional sales measures by Genre. Full category results support each regional maximum and the requested grouped bar chart.
main_baseline_Q04_regions_r1,main,baseline,Q04_regions,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Sales by Genre in NA, EU, and JP"", ""x"": ""Genre"", ""ys"": [""NA_Sales"", ""EU_Sales"", ""JP_Sales""]}",False,True,True,1,1.0,,Suitable operation and parameters. Sums the three named regional sales measures by Genre. Full category results support each regional maximum and the requested grouped bar chart.
main_baseline_Q04_regions_r2,main,baseline,Q04_regions,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""NA_Sales"", ""EU_Sales"", ""JP_Sales""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [""Genre""], ""limit"": 50, ""operation"": ""aggregate"", ""sort_by"": [""NA_Sales"", ""EU_Sales"", ""JP_Sales""]}",False,True,True,1,1.0,,Suitable operation and parameters. Sums the three named regional sales measures by Genre. Full category results support each regional maximum and the requested grouped bar chart.
main_baseline_Q04_regions_r2,main,baseline,Q04_regions,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Sales by Genre in NA, EU and JP"", ""x"": ""Genre"", ""ys"": [""NA_Sales"", ""EU_Sales"", ""JP_Sales""]}",False,True,True,1,1.0,,Suitable operation and parameters. Sums the three named regional sales measures by Genre. Full category results support each regional maximum and the requested grouped bar chart.
main_baseline_Q04_regions_r3,main,baseline,Q04_regions,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""NA_Sales"", ""EU_Sales"", ""JP_Sales""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [""Genre""], ""limit"": 50, ""operation"": ""aggregate"", ""sort_by"": [""NA_Sales""]}",False,True,True,1,1.0,,Suitable operation and parameters. Sums the three named regional sales measures by Genre. Full category results support each regional maximum and the requested grouped bar chart.
