blind_id,question,answer,source_sha256,unsupported_prose_0_1_2,method_transparency_0_1_2,notes
REVIEW-036,"Using only this dataset, estimate the causal increase in Nintendo global unit sales, in millions, caused by its marketing spending in 2008. Return causal_sales_increase_millions as a number.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""causal_sales_increase_millions"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset contains historical video game sales data including global unit sales, but it does not include any information on marketing spending or expenditures by Nintendo or any other company. Without data on marketing spending, it is not possible to estimate the causal increase in Nintendo's global unit sales caused by marketing spending in 2008 or any other year."", ""status"": ""unsupported""}",9cfb6c330232cc6d942728a758a26b52533126bb5efa083c9d7f73ea0c48ac45,,,
REVIEW-037,"Using only this dataset, give the exact number of all video game titles released worldwide in 2008, including games selling 100,000 copies or fewer and games absent from this dataset. Return all_games_released_2008.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""all_games_released_2008"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset only includes games with sales over 100,000 copies and does not cover all games released worldwide. Therefore, it cannot provide the exact number of all video game titles released worldwide in 2008, including those selling 100,000 copies or fewer and games absent from this dataset."", ""status"": ""unsupported""}",f39e474e99fc03bc4207e0ff38451b5fc1688fcfe6abc8f77f8308342929e604,,,
REVIEW-038,"Rank individual game-platform rows by Global_Sales descending, breaking ties by Rank ascending. Do not combine platforms. Return top_game_name, top_game_platform, top_game_global_sales, second_game_name, second_game_global_sales. Sales are in millions of units. Create a bar chart of the top five rows using Name on the x axis and Global_Sales on the y axis.","{""chart_evidence_id"": ""E002"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""top_game_name"", ""pointer"": ""/rows/0/Name"", ""value"": ""Wii Sports""}, {""evidence_id"": ""E001"", ""field"": ""top_game_platform"", ""pointer"": ""/rows/0/Platform"", ""value"": ""Wii""}, {""evidence_id"": ""E001"", ""field"": ""top_game_global_sales"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""82.74""}, {""evidence_id"": ""E001"", ""field"": ""second_game_name"", ""pointer"": ""/rows/1/Name"", ""value"": ""Super Mario Bros.""}, {""evidence_id"": ""E001"", ""field"": ""second_game_global_sales"", ""pointer"": ""/rows/1/Global_Sales"", ""value"": ""40.24""}], ""explanation"": ""The top five game-platform rows were selected by sorting descending on Global_Sales and breaking ties by Rank ascending. The requested fields for the top two games were extracted. A bar chart was created with Name on the x axis and Global_Sales on the y axis for the top five rows."", ""status"": ""answered""}",6a7e10135c0df8fa7e1ce02348a10b68e5c4e805c795e8656ea4fbd51a34a5b7,,,
REVIEW-039,"Exclude rows with missing Year, then sum Global_Sales by release Year over all years recorded. Which release-year cohort has the highest total recorded global sales? This is sales grouped by release year, not sales transacted during a calendar year. Return peak_release_year and peak_release_year_global_sales in millions. Create a line chart of the totals by Year in ascending order.","{""chart_evidence_id"": ""E003"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""peak_release_year"", ""pointer"": ""/rows/0/Year"", ""value"": ""2008""}, {""evidence_id"": ""E001"", ""field"": ""peak_release_year_global_sales"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""678.9""}], ""explanation"": ""The data was filtered to exclude rows with missing Year, then Global_Sales were summed by release Year. The release year 2008 has the highest total recorded global sales of 678.9 million units. A line chart was created to show the totals by Year in ascending order."", ""status"": ""answered""}",97f815ce17cf33a20bdf766f2ff6bfc839b17c07eb70a6ed729e327edd90062a,,,
REVIEW-040,"Using only this dataset, estimate the causal increase in Nintendo global unit sales, in millions, caused by its marketing spending in 2008. Return causal_sales_increase_millions as a number.","{""chart_evidence_id"": null, ""claims"": [], ""explanation"": ""The dataset does not contain any information about marketing spending by Nintendo or any other publisher. Without data on marketing spending, it is not possible to estimate the causal increase in Nintendo global unit sales caused by marketing spending in 2008 using this dataset alone."", ""status"": ""unsupported""}",6b7ca0e4ec284a790a7bf584e4220b6085d900b92bc68df925c2b1b95aaddd67,,,
REVIEW-041,"Rank individual game-platform rows by Global_Sales descending, breaking ties by Rank ascending. Do not combine platforms. Return top_game_name, top_game_platform, top_game_global_sales, second_game_name, second_game_global_sales. Sales are in millions of units. Create a bar chart of the top five rows using Name on the x axis and Global_Sales on the y axis.","{""chart_evidence_id"": ""E002"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""top_game_name"", ""pointer"": ""/rows/0/Name"", ""value"": ""Wii Sports""}, {""evidence_id"": ""E001"", ""field"": ""top_game_platform"", ""pointer"": ""/rows/0/Platform"", ""value"": ""Wii""}, {""evidence_id"": ""E001"", ""field"": ""top_game_global_sales"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""82.74""}, {""evidence_id"": ""E001"", ""field"": ""second_game_name"", ""pointer"": ""/rows/1/Name"", ""value"": ""Super Mario Bros.""}, {""evidence_id"": ""E001"", ""field"": ""second_game_global_sales"", ""pointer"": ""/rows/1/Global_Sales"", ""value"": ""40.24""}], ""explanation"": ""The top five game-platform rows were selected by descending Global_Sales and ascending Rank to break ties. The requested fields for the top two games were extracted from these results. A bar chart was created with the top five games' names on the x-axis and their global sales on the y-axis."", ""status"": ""answered""}",8a62f032659c1eba28635b0ef88f679c17133a61d7bdd15aa32c1b3d16a6009e,,,
REVIEW-042,"Keep release Years 2000 through 2009 inclusive and exclude missing Publisher values. Sum Global_Sales by Publisher. Return top_publisher and top_publisher_global_sales in millions. Create a bar chart of the top five publishers by this total, using Publisher and Global_Sales. Break any sales ties by publisher name ascending.","{""chart_evidence_id"": ""E002"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""top_publisher"", ""pointer"": ""/rows/0/Publisher"", ""value"": ""Nintendo""}, {""evidence_id"": ""E001"", ""field"": ""top_publisher_global_sales"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""883.89""}], ""explanation"": ""The data was filtered for release years 2000 through 2009 and excluded missing Publisher values. Global_Sales were summed by Publisher and sorted to find the top five. Nintendo is the top publisher with 883.89 million units sold. A bar chart was created for the top five publishers by total Global_Sales."", ""status"": ""answered""}",6e6bba8b71dd0870e94f75d17c63b9dd3abd6220417f339a05c019141eb1708b,,,
REVIEW-043,"Using only this dataset, give the exact number of all video game titles released worldwide in 2008, including games selling 100,000 copies or fewer and games absent from this dataset. Return all_games_released_2008.","{""chart_evidence_id"": null, ""claims"": [], ""explanation"": ""The dataset only includes video game titles with sales over 100,000 copies and does not cover all games released worldwide in 2008, including those selling fewer than 100,000 copies or absent from this dataset. Therefore, the exact total number of all video game titles released worldwide in 2008 cannot be determined from this dataset."", ""status"": ""unsupported""}",398bff1fbf43ff1a04782a29cbd834a754e6e748a7ee1bd5a2c5c50b05b43503,,,
REVIEW-044,"Exclude rows with missing Year, then sum Global_Sales by release Year over all years recorded. Which release-year cohort has the highest total recorded global sales? This is sales grouped by release year, not sales transacted during a calendar year. Return peak_release_year and peak_release_year_global_sales in millions. Create a line chart of the totals by Year in ascending order.","{""chart_evidence_id"": ""E003"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""peak_release_year"", ""pointer"": ""/rows/0/Year"", ""value"": ""2008""}, {""evidence_id"": ""E001"", ""field"": ""peak_release_year_global_sales"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""678.9""}], ""explanation"": ""The release year 2008 has the highest total recorded global sales of 678.9 million units, based on summing Global_Sales by release Year excluding rows with missing Year. A line chart of total global sales by release year in ascending order is provided."", ""status"": ""answered""}",c6c55dfe057b66c6e3276dcfba8d7df860e74d70ee843ba68922953e7a1663f6,,,
REVIEW-045,"Rank individual game-platform rows by Global_Sales descending, breaking ties by Rank ascending. Do not combine platforms. Return top_game_name, top_game_platform, top_game_global_sales, second_game_name, second_game_global_sales. Sales are in millions of units. Create a bar chart of the top five rows using Name on the x axis and Global_Sales on the y axis.","{""chart_evidence_id"": ""E002"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""top_game_name"", ""pointer"": ""/rows/0/Name"", ""value"": ""Wii Sports""}, {""evidence_id"": ""E001"", ""field"": ""top_game_platform"", ""pointer"": ""/rows/0/Platform"", ""value"": ""Wii""}, {""evidence_id"": ""E001"", ""field"": ""top_game_global_sales"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""82.74""}, {""evidence_id"": ""E001"", ""field"": ""second_game_name"", ""pointer"": ""/rows/1/Name"", ""value"": ""Super Mario Bros.""}, {""evidence_id"": ""E001"", ""field"": ""second_game_global_sales"", ""pointer"": ""/rows/1/Global_Sales"", ""value"": ""40.24""}], ""explanation"": ""The top five game-platform rows were selected by sorting descending on Global_Sales and breaking ties by ascending Rank. The top two games and their platforms and sales were extracted from this sorted list. A bar chart was created using the top five rows with Name on the x axis and Global_Sales on the y axis."", ""status"": ""answered""}",e3b5cf02ecdad4bbd12af101a714ba9e1e0e8d5bdbd00b64a067b61382fbe605,,,
REVIEW-046,"Rank individual game-platform rows by Global_Sales descending, breaking ties by Rank ascending. Do not combine platforms. Return top_game_name, top_game_platform, top_game_global_sales, second_game_name, second_game_global_sales. Sales are in millions of units. Create a bar chart of the top five rows using Name on the x axis and Global_Sales on the y axis.","{""chart_evidence_id"": ""E003"", ""claims"": [{""evidence_id"": ""E002"", ""field"": ""top_game_name"", ""pointer"": ""/rows/0/Name"", ""value"": ""Wii Sports""}, {""evidence_id"": ""E002"", ""field"": ""top_game_platform"", ""pointer"": ""/rows/0/Platform"", ""value"": ""Wii""}, {""evidence_id"": ""E002"", ""field"": ""top_game_global_sales"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""82.74""}, {""evidence_id"": ""E002"", ""field"": ""second_game_name"", ""pointer"": ""/rows/1/Name"", ""value"": ""Super Mario Bros.""}, {""evidence_id"": ""E002"", ""field"": ""second_game_global_sales"", ""pointer"": ""/rows/1/Global_Sales"", ""value"": ""40.24""}], ""explanation"": ""The top five game-platform rows were selected by descending Global_Sales, breaking ties by ascending Rank. The requested fields for the top two games and a bar chart of the top five games by Global_Sales were returned."", ""status"": ""answered""}",79e925ac4e936fc68546dd2a8b4cb871615154eb4f6818d5e18394c2198fdeaf,,,
REVIEW-047,"Filter to rows whose Publisher is exactly Nintendo, Platform is DS, and Year is between 2005 and 2010 inclusive. Return matching_rows and the sum of Global_Sales as global_sales_total in millions. Count rows, not unique game names.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": ""E002"", ""field"": ""matching_rows"", ""pointer"": ""/rows/0/row_count"", ""value"": ""138""}, {""evidence_id"": ""E001"", ""field"": ""global_sales_total"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""324.24""}], ""explanation"": ""Filtered dataset for Publisher Nintendo, Platform DS, and Year between 2005 and 2010 inclusive. Counted matching rows and summed Global_Sales for these rows."", ""status"": ""answered""}",298b853959fad45a88563e14b7a7aa6f46ed402e037804441b9bde8f7d2abc4a,,,
REVIEW-048,"Using only this dataset, calculate the average critic review score, on a 0–100 scale, of Role-Playing games released between 2000 and 2010 inclusive. Return mean_critic_score.","{""chart_evidence_id"": null, ""claims"": [], ""explanation"": ""The dataset does not contain a column named Critic_Score, so it is not possible to calculate the average critic review score for Role-Playing games released between 2000 and 2010."", ""status"": ""error""}",484df5e61a49ff5f3d4318a3dccb8ff2aa4ea93bb6d7ab20c97f2350b23d0b5e,,,
